method,attack,seed,round,client,is_attacker,norm
source_aware,False,0,26,rsna_b,False,53.13494110107422
source_aware,False,0,27,rsna_a,False,78.00790405273438
source_aware,False,0,27,kerm_a,False,86.61576843261719
source_aware,False,0,27,rsna_b,False,41.81177520751953
source_aware,False,0,27,kerm_b,False,69.10254669189453
source_aware,False,0,28,rsna_c,False,48.094261169433594
source_aware,False,0,28,rsna_b,False,63.12044906616211
source_aware,False,0,28,rsna_a,False,63.82796859741211
source_aware,False,0,28,kerm_b,False,93.8526611328125
source_aware,False,0,29,kerm_b,False,73.88276672363281
source_aware,False,0,29,rsna_c,False,79.70002746582031
source_aware,False,0,29,rsna_a,False,79.05699920654297
source_aware,False,0,29,kerm_a,False,97.87646484375
source_aware,False,0,30,rsna_a,False,77.00574493408203
source_aware,False,0,30,kerm_a,False,94.01029968261719
source_aware,False,0,30,rsna_b,False,43.283164978027344
source_aware,False,0,30,rsna_c,False,42.65029525756836
source_aware,False,1,1,rsna_b,False,28.571205139160156
source_aware,False,1,1,kerm_b,False,31.45578956604004
source_aware,False,1,1,rsna_c,False,28.96221923828125
source_aware,False,1,1,kerm_a,False,28.225847244262695
source_aware,False,1,2,rsna_b,False,34.388973236083984
source_aware,False,1,2,rsna_c,False,35.779685974121094
source_aware,False,1,2,kerm_b,False,44.359954833984375
source_aware,False,1,2,kerm_a,False,26.940412521362305
source_aware,False,1,3,rsna_a,False,42.03251647949219
source_aware,False,1,3,kerm_b,False,67.2723159790039
source_aware,False,1,3,rsna_c,False,37.36699295043945
source_aware,False,1,3,kerm_a,False,29.858407974243164
source_aware,False,1,4,kerm_b,False,97.49658203125
source_aware,False,1,4,rsna_b,False,40.67091369628906
source_aware,False,1,4,rsna_c,False,36.854522705078125
source_aware,False,1,4,rsna_a,False,46.592376708984375
source_aware,False,1,5,rsna_a,False,64.44610595703125
source_aware,False,1,5,rsna_b,False,50.94461441040039
source_aware,False,1,5,kerm_a,False,51.34620666503906
source_aware,False,1,5,rsna_c,False,44.4163818359375
source_aware,False,1,6,rsna_b,False,42.62715530395508
source_aware,False,1,6,rsna_c,False,38.343589782714844
source_aware,False,1,6,kerm_a,False,42.936336517333984
source_aware,False,1,6,rsna_a,False,53.2046012878418
source_aware,False,1,7,rsna_c,False,40.81836700439453
source_aware,False,1,7,rsna_a,False,55.76203536987305
source_aware,False,1,7,kerm_b,False,48.06475067138672
source_aware,False,1,7,kerm_a,False,46.37787628173828
source_aware,False,1,8,kerm_a,False,53.427303314208984
source_aware,False,1,8,kerm_b,False,46.3188362121582
source_aware,False,1,8,rsna_c,False,38.13785934448242
source_aware,False,1,8,rsna_a,False,47.84880065917969
source_aware,False,1,9,rsna_b,False,66.77169036865234
source_aware,False,1,9,kerm_b,False,49.37507247924805
source_aware,False,1,9,rsna_c,False,39.198726654052734
source_aware,False,1,9,kerm_a,False,46.80039596557617
source_aware,False,1,10,kerm_a,False,37.054779052734375
source_aware,False,1,10,rsna_a,False,59.597415924072266
source_aware,False,1,10,kerm_b,False,56.239261627197266
source_aware,False,1,10,rsna_c,False,40.12594223022461
source_aware,False,1,11,kerm_b,False,52.379398345947266
source_aware,False,1,11,kerm_a,False,42.33347702026367
source_aware,False,1,11,rsna_a,False,45.815650939941406
source_aware,False,1,11,rsna_b,False,71.31192779541016
source_aware,False,1,12,kerm_a,False,56.49495315551758
source_aware,False,1,12,kerm_b,False,51.100772857666016
source_aware,False,1,12,rsna_a,False,49.88313674926758
source_aware,False,1,12,rsna_b,False,67.38099670410156
source_aware,False,1,13,kerm_a,False,38.4102783203125
