method,attack,seed,round,client,is_attacker,norm
fedavg,none,0,15,rsna_12,False,21.385486602783203
fedavg,none,0,15,rsna_03,False,21.693864822387695
fedavg,none,0,15,rsna_05,False,20.446876525878906
fedavg,none,0,15,kerm_04,False,19.36083984375
fedavg,none,0,15,rsna_09,False,19.253204345703125
fedavg,none,0,15,kerm_07,False,24.54222297668457
fedavg,none,0,15,rsna_07,False,18.498279571533203
fedavg,none,0,15,kerm_06,False,20.82510757446289
fedavg,none,0,16,kerm_04,False,23.042417526245117
fedavg,none,0,16,kerm_02,False,23.331079483032227
fedavg,none,0,16,rsna_02,False,24.339672088623047
fedavg,none,0,16,rsna_04,False,21.7437744140625
fedavg,none,0,16,rsna_12,False,22.172090530395508
fedavg,none,0,16,rsna_01,False,25.792673110961914
fedavg,none,0,16,rsna_11,False,24.31699562072754
fedavg,none,0,16,rsna_09,False,24.113248825073242
fedavg,none,0,16,kerm_08,False,26.258474349975586
fedavg,none,0,16,kerm_05,False,21.033172607421875
fedavg,none,0,16,kerm_03,False,23.72239112854004
fedavg,none,0,16,rsna_03,False,21.41266441345215
fedavg,none,0,16,rsna_10,False,17.80721664428711
fedavg,none,0,16,rsna_06,False,18.378259658813477
fedavg,none,0,16,rsna_08,False,18.461030960083008
fedavg,none,0,17,rsna_07,False,18.167526245117188
fedavg,none,0,17,rsna_10,False,17.793920516967773
fedavg,none,0,17,kerm_01,False,20.613649368286133
fedavg,none,0,17,kerm_04,False,19.596818923950195
fedavg,none,0,17,kerm_03,False,22.133934020996094
fedavg,none,0,17,rsna_06,False,18.227495193481445
fedavg,none,0,17,rsna_09,False,19.24335289001465
fedavg,none,0,17,kerm_02,False,21.366790771484375
fedavg,none,0,17,rsna_02,False,24.667356491088867
fedavg,none,0,17,kerm_05,False,19.306976318359375
fedavg,none,0,17,rsna_04,False,21.642974853515625
fedavg,none,0,17,kerm_08,False,24.579425811767578
fedavg,none,0,17,kerm_06,False,23.08225440979004
fedavg,none,0,17,rsna_05,False,21.787025451660156
fedavg,none,0,17,rsna_03,False,21.3410701751709
fedavg,none,0,18,kerm_02,False,20.439788818359375
fedavg,none,0,18,rsna_11,False,23.150508880615234
fedavg,none,0,18,kerm_08,False,23.369009017944336
